Bloc,id_programa,Codi_centre,Curs_ini,Curs_fin,Certificat,Cert_bak,Titol,Ambit_innovacio,Ambit_curricular,Etapa i nivell,URL_web,URL_Video,Nom_Fitxa
Projecte,1001,08066462,2016-2017,2018-2019,S,S,"Un model d'escola viva, no directiva i respectuosa",,,,,,
Projecte,1001,08066905,2016-2017,2018-2019,S,S,Situacions d'aprenentatge com a element d'organització curricular,,,,,,
Projecte,1001,08067181,2016-2017,2018-2019,S,S,L'escola com un projecte,,,,,,
Projecte,1001,08067211,2016-2017,2018-2019,S,S,Implementació del treball per projectes al Salas Xandri,,,,,,
Projecte,1001,08067594,2016-2017,2018-2019,S,S,Projecte educatiu de centre,,,,,,08067594_projecte_educatiu_centre.pdf
Projecte,1001,08067600,2018-2019,2020-2021,S,S,Ambients,"A1-ORG,A2-MET,A3-COM",,"EINF,EPRI",,,08067600_ambients.pdf
Projecte,1001,08067661,2016-2017,2018-2019,S,S,Cultivant el desig d'aprendre,,,,,,
Projecte,1001,08067764,2016-2017,2018-2019,S,S,Eina de gestió i participació integrada,,,,,,
Projecte,1001,08069736,2016-2017,2018-2019,S,S,Un model d'escola avançada,,,,,,
Projecte,1001,08069751,2018-2019,2020-2021,S,S,SantakoEscacs,A2-MET,,"EINF,EPRI",,,08069751_santakoescacs.pdf
Projecte,1001,08071226,2016-2017,2018-2019,S,S,Eina de gestió i participació integrada,,,,,,
Projecte,1001,08071238,2016-2017,2018-2019,S,S,Sistematització del treball globalitzat,,,,,,
Projecte,1001,08071573,2018-2019,2020-2021,S,S,Transformació del Centre singular ESDAP Catalunya,"A1-ORG,A2-MET,A3-COM",,ESDI,,,08071573_transformaciocentresingularesdapc.pdf
Projecte,1001,08072188,2016-2017,2018-2019,S,S,"Caminem per saber, ser, fer i conviure al món",,,,,,
Projecte,1001,08072607,2019-2020,2021-2022,S,,L'ART Dossier: una eina per a potenciar l'aprenentatge autònom de l'alumnat d'idiomes,A1-MET,,EOI,,,
Projecte,1001,08073028,2016-2017,2018-2019,S,S,Enfocament globalitzat dels aprenentatges,,,,,,
Projecte,1001,08073031,2019-2020,2021-2022,S,,L’avaluació és aprenentatge col·lectiu,"A1-MET,A3-COM",,ESO,,,
Projecte,1001,08073193,2018-2019,2020-2021,S,S,La (re)organització al servei de l’aprenentatge,A1-ORG,,"ESO,BATX",,,08073193_lareorganitzacioalserveidelaprenentatge.pdf
Projecte,1001,08073193,2019-2020,2021-2022,S,,"Més enllà del MUFPS. Com hem aplicat el MUFPS a altres àmbits: Erasmus, FCT i estades a l'empresa","A1-MET,A2-ORG,A3-COM",,"ESO,BATX",,,
Projecte,1001,08074380,2019-2020,2021-2022,S,,Tenim la paraula,"A1-MET,A3-COM",,"EINF,EPRI",,,
Projecte,1001,08074483,2018-2019,2018-2019,S,S,Entre Cordes,,,,,,
Projecte,1001,08074801,2019-2020,2021-2022,S,,Pla d'autonomia: obrint espais cap a l'emancipació de l'alumnat,"A2-ORG,A3-COM",,ESO,,,
Projecte,1001,08075712,2019-2020,2021-2022,S,,Programa d'innovació pedagògica de pràctiques del MUFPS,A1-MET,,ESO,,,
Projecte,1001,08075724,2018-2019,2020-2021,S,S,Propostes d'aprenentatge,A2-MET,,"EINF,EPRI",,,08075724_propostesdaprenentatge.pdf
Projecte,1001,08076509,2019-2020,2021-2022,S,,Estratègies de Pensament Visual,A1-MET,,IE,,,
Projecte,1001,08076534,2019-2020,2021-2022,S,,Cuidem les relacions des d'una mirada restaurativa,"A1-MET,A2-ORG,A3-COM",,IE,,,
Projecte,1001,08076571,2018-2019,2020-2021,S,S,Aprenentatge globalitzador,"A1-ORG,A2-MET,A3-COM",,"EINF,EPRI,ESO",,,08076571_aprenentatgeglobalitzador.pdf
Projecte,1001,08076595,2018-2019,2020-2021,S,S,Procés de transformació i canvi,"A1-ORG,A2-MET,A3-COM",,"EINF,EPRI,ESO",,,08076595_procesdetransformacioicanvi.pdf
Projecte,1001,08076613,2019-2020,2021-2022,S,,Avinyó 360,"A1-MET,A3-COM",,IE,,,
Projecte,1001,08076613,2019-2020,2021-2022,S,,Pràctiques del MUFPS,"A1-MET,A3-COM",,ESO,,,
Projecte,1001,08076613,2019-2020,2021-2022,S,,Reorganització horària per generar més i millors oportunitats d'aprenentatge,"A2-ORG,A3-COM",,IE,,,
Projecte,1001,08077101,2019-2020,2021-2022,S,,Treball cooperatiu a l'IE Tres Fonts de les Corts,A1-MET,,IE,,,
Projecte,1001,17000299,2018-2019,2020-2021,S,S,Banyoles ets tu! Un projecte transformador de ciutat,"A2-MET,A3-COM",,"EINF,EPRI",,,17000299_banyolesetstuunprojectetransformadordeciutat.pdf
Projecte,1001,17000329,2018-2019,2020-2021,S,S,Banyoles ets tu! Un projecte transformador de ciutat,"A2-MET,A3-COM",,"EINF,EPRI",,,17000329_banyolesetstuunprojectetransformadordeciutat.pdf
Projecte,1001,17000342,2018-2019,2020-2021,S,S,Banyoles ets tu! Un projecte transformador de ciutat,"A2-MET,A3-COM",,"EINF,EPRI",,,17000342_banyolesetstuunprojectetransformadordeciutat.pdf
Projecte,1001,17000512,2019-2020,2021-2022,S,,Millora del Pla d'actuació del MUFP a ESO,"A1-MET,A2-ORG",,ESO,,,
Projecte,1001,17000548,2016-2017,2018-2019,S,S,Ciències: la vida a l'aigua,,,,,,
Projecte,1001,17000561,2016-2017,2018-2019,S,S,Cinema en curs,,,,,,
Projecte,1001,17000676,2016-2017,2018-2019,S,S,Rutes per Caldes,,,,,,
Projecte,1001,17000846,2016-2017,2018-2019,S,S,La Glosa: Cançó improvisada,,,,,https://www.youtube.com/watch?v=y8NKrL8_irE&list=PLm0rl3I9WxFuHciJta4KNeEA3iMMAtCj7&index=4,17000846_la_glosa_canco_improvisada.pdf
Projecte,1001,17000846,2019-2020,2021-2022,S,,"Puig d'Arques, escola lectora","A1-MET,A2-ORG,A3-COM",,"EINF,EPRI",,,
Projecte,1001,17001279,2018-2019,2020-2021,S,S,Créixer cantant,"A1-ORG,A2-MET",,"EINF,EPRI",,,17001279_creixercantant.pdf
Projecte,1001,17001425,2016-2017,2018-2019,S,S,Projecte HortambCor,,,,,,
Projecte,1001,17001449,2018-2019,2020-2021,S,S,Ràdio Annexa,"A1-ORG,A2-MET",,"EINF,EPRI",,,17001449_radioannexa.pdf
Projecte,1001,17001565,2019-2020,2021-2022,S,,Eskcimat-Escacs Educatius i Socials.,A1-MET,,"EINF,EPRI",,,
Projecte,1001,17001887,2016-2017,2018-2019,S,S,La ciencia i la tecnologia com a eix curricular,,,,,,
Projecte,1001,17002031,2016-2017,2018-2019,S,S,Les matemàtiques com a eix de transformació de l'escola.,,,,,,
Projecte,1001,17002296,2018-2019,2020-2021,S,S,"Escola Nova 21, mostra representativa de centres","A1-ORG,A2-MET,A3-COM",,"EINF,EPRI",,,17002296_gridologiametodologiespropiesduncentre.pdf
Projecte,1001,17002341,2016-2017,2018-2019,S,S,SUMMEM,,,,,,
Projecte,1001,17002399,2016-2017,2018-2019,S,S,Desenvolupament i consolidació de la carta de serveis del centre,,,,,,17002399_desenvolupament_i_consolidacio_de_la_carta_de_serveis_del_centre.pdf
Projecte,1001,17002399,2019-2020,2021-2022,S,,Torna al Garrotxa per nadal,A1-MET,,ESO,,,
Projecte,1001,17002508,2019-2020,2021-2022,S,,"Una ""Aula de futur"" al centre, oberta a la comunitat i a l 'entorn. La implementació del treball per projectes.",A2-ORG,,ESO,,,
Projecte,1001,17002818,2018-2019,2020-2021,S,S,"Metodologies globalitzades, internivells i etapes.",A2-MET,,"EINF,EPRI",,,17002818_metodologiesglobalitzadesinternivellsietapes.pdf
Projecte,1001,17003124,2016-2017,2018-2019,S,S,Comunicació i Veu,,,,,,
Projecte,1001,17003461,2019-2020,2021-2022,S,,Embrancades,"A1-MET,A2-ORG,A3-COM",,"EINF,EPRI",,,
Projecte,1001,17003872,2016-2017,2018-2019,S,S,El treball per ambients i el llenguatge oral,,,,,,
Projecte,1001,17009345,2019-2020,2021-2022,S,,Banyoles ets tu! Un projecte transformador de ciutat.,A1-MET,,"EINF,EPRI",,,
Projecte,1001,17004153,2016-2017,2018-2019,S,S,Educació emocional,,,,,,
Projecte,1001,17004153,2018-2019,2020-2021,S,S,Escola assembleària,A1-ORG,,"EINF,EPRI",,,17004153_escolaassemblearia.pdf
Projecte,1001,17004517,2019-2020,2021-2022,S,,Pràctiques en centres educatius del màster de formació de professorat de secundària,A3-COM,,ESO,,,
Projecte,1001,17004852,2016-2017,2018-2019,S,S,Erasmus + K2 Speaking for yourself,,,,,https://www.youtube.com/watch?v=B-5-Pe736Hw&list=PLm0rl3I9WxFuHciJta4KNeEA3iMMAtCj7&index=8,17004852_erasmus_plus_K2_speaking_for_yourself.pdf
Projecte,1001,17005182,2018-2019,2020-2021,S,S,Banyoles ets tu! Un projecte transformador de ciutat,"A2-MET,A3-COM",,"EINF,EPRI",,,17005182_banyolesetstuunprojectetransformadordeciutat.pdf
Projecte,1001,17005911,2019-2020,2021-2022,S,,MUFPS,A1-MET,,"ESO,BATX",,,
Projecte,1001,17006733,2019-2020,2021-2022,S,,Programa de centres formadors,"A1-MET,A2-ORG",,ESO,,,
Projecte,1001,17006952,2018-2019,2020-2021,S,S,Banyoles ets tu! Un projecte transformador de ciutat,"A2-MET,A3-COM",,"EINF,EPRI",,,17006952_banyolesetstuunprojectetransformadordeciutat.pdf
Projecte,1001,17007828,2016-2017,2018-2019,S,S,Implementació de les Intel·ligències Múltiples a través del programa Apadrinem,,,,,,
Projecte,1001,17008080,2016-2017,2018-2019,S,S,Llegim en parella/ Reading in Paris,,,,,,
Projecte,1001,17008419,2018-2019,2020-2021,S,S,Projecte Àlber,A2-MET,,"EINF,EPRI",,,17008419_projectealber.pdf
Projecte,1001,17008481,2016-2017,2018-2019,S,S,"Els ambients, un espai compartit",,,,,,
Projecte,1001,17008493,2018-2019,2020-2021,S,S,El treball interedats,"A1-ORG,A2-MET",,"EINF,EPRI",,,17008493_eltreballinteredats.pdf
Projecte,1001,17008501,2018-2019,2020-2021,S,S,Els Plans de Treball,"A1-ORG,A2-MET",,"EINF,EPRI",,,17008501_elsplansdetreball.pdf
Projecte,1001,17008781,2016-2017,2018-2019,S,S,Llegim en parella. Aprenentage entre iguals,,,,,,
Projecte,1001,17008882,2018-2019,2020-2021,S,S,Treball per projectes,A1-ORG,,"EINF,EPRI",,,17008882_treballperprojectes.pdf
Projecte,1001,17009345,2016-2017,2018-2019,S,S,Fons de coneixement i fins d'identitat en el currículum i la pràctica educativa,,,,,,
Projecte,1001,17009783,2016-2017,2018-2019,S,S,Una finestra virtual i real oberta al món,,,,,,
Projecte,1001,17009813,2016-2017,2018-2019,S,S,Llegim en parella,,,,,,
Projecte,1001,17009813,2019-2020,2021-2022,S,,IE centre formador,A1-MET,,ESO,,,
Projecte,1001,17010189,2018-2019,2020-2021,S,S,Entrena’t per la vida amb les TIC,"A1-ORG,A2-MET,A3-COM",,ESO,,,17010189_entrenatperlavidaamblestic.pdf
Projecte,1001,17010281,2016-2017,2018-2019,S,S,SUMMEM,,,,,,
Projecte,1001,17010803,2019-2020,2021-2022,S,,Centre formador. “Pla de gestió de l'estudiant en pràctiques”.,"A1-MET,A2-ORG,A3-COM",,ESO,,,
Projecte,1001,25000341,2019-2020,2021-2022,S,,Projecte del Parc d'Europa,A3-COM,,"EINF,EPRI",,,
Projecte,1001,25000341,2019-2020,2021-2022,S,,Projecte de l'aigua,A3-COM,,EINF,,,
Projecte,1001,25000584,2016-2017,2018-2019,S,S,Educació socioemocional,,,,,,
Projecte,1001,25000638,2019-2020,2021-2022,S,,La Veu dels Planells,"A1-MET,A3-COM",,"EINF,EPRI",,,
Projecte,1001,25000778,2019-2020,2021-2022,S,,Gaspart School,A3-COM,,"EINF,EPRI",,,
Projecte,1001,25000811,2018-2019,2020-2021,S,S,Projecte SUMMEN,"A1-ORG,A2-MET,A3-COM",,ESO,,,25000811_projectesummem.pdf
Projecte,1001,25000821,2019-2020,2021-2022,S,,Habilitats Comunicatives,"A1-MET,A2-ORG,A3-COM",,"EINF,EPRI",,,
Projecte,1001,25000857,2016-2017,2018-2019,S,S,Projecte d'emprenedoria: bombolles per un somni,,,,,,
Projecte,1001,25001606,2019-2020,2021-2022,S,,"Robòtica, pensament computacional i STEAM a l'escola",A3-COM,,"EINF,EPRI",,,
Projecte,1001,25001692,2016-2017,2018-2019,S,S,Apadrinem el patrimoni,,,,,,
Projecte,1001,25001953,2016-2017,2018-2019,S,S,Meridio: Plurilingüisme i intercomprensió,,,,,,
Projecte,1001,25001953,2019-2020,2021-2022,S,,Quin-Art!,"A1-MET,A2-ORG",,"EINF,EPRI",,,
Projecte,1001,25002234,2016-2017,2018-2019,S,S,TIL Tractament integral de llengües,,,,,,
Projecte,1001,25002374,2018-2019,2020-2021,S,S,TALENT: Atenció inclusiva de les altes capacitats,"A1-ORG,A2-MET",,"ESO,BATX",,,25002374_talentatencioinclusivadelesaltescapacitats.pdf
Projecte,1001,25002489,2018-2019,2020-2021,S,S,Projecte Destreses del segle XXI,"A1-ORG,A2-MET",,"ESO,BATX",,,25002489_projectedestresesdelseglexxi.pdf
Projecte,1001,25002684,2016-2017,2018-2019,S,S,Sumem talents (SMART GILI),,,,,,
Projecte,1001,25002726,2016-2017,2018-2019,S,S,Coeducació. Eduquem per a la igualtat,,,,,,
Projecte,1001,25002787,2016-2017,2018-2019,S,S,Anaglès Whatsep,,,,,,
Projecte,1001,25002799,2016-2017,2018-2019,S,S,Programa en suport vital bàsic,,,,,,
Projecte,1001,25002911,2016-2017,2018-2019,S,S,Horitzó 2020,,,,,,
Projecte,1001,25003275,2018-2019,2020-2021,S,S,Entorn d'aprenentatge ressonant i neuroplàstic partint de les intel·ligències múltiples,"A1-ORG,A2-MET",,"EINF,EPRI",,,25003275_entorndaprenentatgeresonantineuroplasticpartintdelesintelligenciesmultiples.pdf
Projecte,1001,25004140,2016-2017,2018-2019,S,S,AV. Robots,,,,,,
Projecte,1001,25004279,2018-2019,2020-2021,S,S,Emociona’t i creix,"A1-ORG,A2-MET,A3-COM",,"EPRI,ESO",,,25004279_emocionaticreix.pdf
Projecte,1001,25004474,2018-2019,2020-2021,S,S,SUMMEM: Projecte per a la interdisciplinarietat a l'aula ,A2-MET,,ESO,,,25004474_summemprojecteperalainterdisciplinarietatalaula.pdf
Projecte,1001,25004498,2016-2017,2018-2019,S,S,Orientació educativa,,,,,,
Projecte,1001,25004711,2018-2019,2020-2021,S,S,Art in English,A2-MET,,"EINF,EPRI",,,25004711_letsmakeartinenglish.pdf
Projecte,1001,25004929,2016-2017,2018-2019,S,S,El plurilingüisme com a repte educatiu competencial,,,,,,
Projecte,1001,25005171,2016-2017,2018-2019,S,S,Apadrinem el patrimoni,,,,,,
Projecte,1001,25005429,2016-2017,2018-2019,S,S,Lego Els Planells,,,,,https://www.youtube.com/watch?v=BbGEUFMWnKg&list=PLm0rl3I9WxFuHciJta4KNeEA3iMMAtCj7&index=12,25005429_lego_els_planells.pdf
Projecte,1001,25005454,2018-2019,2020-2021,S,S,Orientació educativa. Francesc Ribalta,A2-MET,,"ESO,BATX",,,
Projecte,1001,25005454,2019-2020,2021-2022,S,,Centre referent en el Màster Universitari de Pràctiques de Professorat de Secundària,A1-MET,,"ESO,BATX",,,
Projecte,1001,25005491,2018-2019,2018-2019,S,S,Pentagram@,,,,,https://www.youtube.com/watch?v=1_4e825ziYM&list=PLm0rl3I9WxFuHciJta4KNeEA3iMMAtCj7&index=10,25005491_pentagrama.pdf
Projecte,1001,25006252,2016-2017,2018-2019,S,S,Aules sense fronteres: professors innovadors i alumnes proactius,,,,,,
Projecte,1001,25006252,2018-2019,2020-2021,S,S,Formar per transformar l'ensenyament d'idiomes,A2-MET,,EOI,,,25006252_formartransformarambient.pdf
Projecte,1001,25006574,2019-2020,2021-2022,S,,Millora de la competència oral de l'alumnat i professorat,"A1-MET,A2-ORG",,"ESO,BATX",,,
Projecte,1001,25006732,2016-2017,2018-2019,S,S,All you need is CLIL,,,,,,
Projecte,1001,25006732,2018-2019,2020-2021,S,S,Reptes del segle XXI: globalització i sostenibilitat,"A1-ORG,A2-MET,A3-COM",,SEC,,,
Projecte,1001,25007153,2016-2017,2018-2019,S,S,Youth in yourope,,,,,,
Projecte,1001,25007499,2016-2017,2018-2019,S,S,"El nostre entorn: Oli, aigua i energia",,,,,,
Projecte,1001,25007505,2018-2019,2020-2021,S,S,Aprenentatge basat en projectes FP,A2-MET,,CFP,,,
Projecte,1001,25007797,2018-2019,2020-2021,S,S,El currículum comú a la ZER,A3-COM,,"EINF,EPRI",,,25007797_elcurriculumcomualazer.pdf
Projecte,1001,25007891,2018-2019,2020-2021,S,S,Robòtica i llenguatge computacional,A2-MET,,"EINF,EPRI",,,25007891_roboticaillenguatgecomputacional.pdf
Projecte,1001,25008054,2016-2017,2018-2019,S,S,Llegim i escrivim en parella,,,,,,
Projecte,1001,25008081,2019-2020,2021-2022,S,,Les famílies ens escolten!,A3-COM,,"EINF,EPRI",,,
Projecte,1001,25008212,2016-2017,2018-2019,S,S,"Compartint coneixements, ampliant capacitats",,,,,,
Projecte,1001,25008649,2016-2017,2018-2019,S,S,"Racons, projectes i espais d'aprenentatge",,,,,,
Projecte,1001,25009071,2018-2019,2020-2021,S,S,Hook onto healthy lifestyle,"A1-ORG,A3-COM",,"EINF,EPRI",,,25009071_hookontohealthylifestyle.pdf
Projecte,1001,25009071,2019-2020,2021-2022,S,,Canvi metodològic a Educació Infantil,"A1-MET,A3-COM",,"EINF,EPRI",,,
Projecte,1001,25009095,2016-2017,2018-2019,S,S,Aprenentatge cooperatiu,,,,,,
Projecte,1001,25009101,2016-2017,2018-2019,S,S,Fent aprenem,,,,,,25009101_fent_aprenem.pdf
Projecte,1001,25009186,2018-2019,2020-2021,S,S,Sant Serni de Tavèrnoles,"A1-ORG,A2-MET,A3-COM",,"ESO,BATX",,,25009186_santsernidetavernoles.pdf
Projecte,1001,25009186,2019-2020,2021-2022,S,,Franges Interdisciplinàries,A1-MET,,ESO,,,
Projecte,1001,25009356,2016-2017,2018-2019,S,S,Treballem amb projectes,,,,,,
Projecte,1001,43000561,2019-2020,2021-2022,S,,Projecte Escola-SAIAR Convivim amb els nostres iaios,"A1-MET,A2-ORG,A3-COM",,"EINF,EPRI",,,
Projecte,1001,43000950,2016-2017,2018-2019,S,S,Cap al treball per ambients,,,,,,
Projecte,1001,43001127,2019-2020,2021-2022,S,,"Fem escola, tots sumem",A1-MET,,"EINF,EPRI",,,
Projecte,1001,43001231,2018-2019,2020-2021,S,S,"Camí vers la transformació educativa: ""una escola per tots, un projecte per cadascú""","A1-ORG,A2-MET",,"EINF,EPRI",,,43001231_camiverslatransformacioeducativaunaescolapertotsunprojectepercadascu.pdf
Projecte,1001,43003483,2019-2020,2021-2022,S,,MUFPS,"A1-MET,A3-COM",,"ESO,BATX",,,
Projecte,1001,43003495,2019-2020,2021-2022,S,,MUFPS,"A1-MET,A3-COM",,"ESO,BATX",,,
Projecte,1001,43003690,2016-2017,2018-2019,S,S,Biblioteca Viva,,,,,,
Projecte,1001,43004463,2019-2020,2021-2022,S,,El pati que volem,"A1-MET,A3-COM",,"EINF,EPRI",,,
Projecte,1001,43004554,2019-2020,2021-2022,S,,MUFPS,"A1-MET,A2-ORG",,"EINF,EPRI",,,
Projecte,1001,43004633,2019-2020,2021-2022,S,,Programa de Transformació digital: Mare Terra,"A1-MET,A2-ORG,A3-COM",,"EINF,EPRI",,,
Projecte,1001,43004815,2016-2017,2018-2019,S,S,Coneixement del medi,,,,,https://www.youtube.com/watch?v=GQBJuguZy1Q&list=PLm0rl3I9WxFuHciJta4KNeEA3iMMAtCj7&index=7,43004815_coneixement_medi_aula_ciencies.pdf
Projecte,1001,43004864,2016-2017,2018-2019,S,S,El nostre poble i l'entorn: un projecte col·laboratiu,,,,,,
Projecte,1001,43004931,2016-2017,2018-2019,S,S,Ràdio s@nt@: una ràdio de tots i totes per al món,,,,,,
Projecte,1001,43005005,2018-2019,2020-2021,S,S,Escacs a l'aula,A2-MET,,"EINF,EPRI",,,43005005_escacsalaula.pdf
Projecte,1001,43005169,2016-2017,2018-2019,S,S,L'aula de ciències: Descoberta ed. inf. i laboratori de primària,,,,,,
Projecte,1001,43005182,2018-2019,2020-2021,S,S,Camins cap a la inclusió,"A1-ORG,A2-MET,A3-COM",,CFP,,,43005182_caminscapalainclusio.pdf
Projecte,1001,43005364,2018-2019,2020-2021,S,S,Escacs a l'escola Les Eres,A2-MET,,"EINF,EPRI",,,43005364_escacsalescolaleseres.pdf
Projecte,1001,43005534,2016-2017,2018-2019,S,S,COPROES: Cooperativa Productiva Escolar,,,,,,43005534_cooperativa_productiva_escolar.pdf
Projecte,1001,43005583,2016-2017,2018-2019,S,S,Les matemàtiques en moviment,,,,,https://www.youtube.com/watch?v=WKDII3-gxVE&list=PLm0rl3I9WxFuHciJta4KNeEA3iMMAtCj7&index=6,les_matematiques_en_moviment_escola_els_quatre_vents.pdf
Projecte,1001,43005753,2018-2019,2020-2021,S,S,Microespais d'aprenentatge a l'educació infantil,A2-MET,,EINF,,,43005753_microespaisdaprenentatgealeducacioinfantil.pdf
Projecte,1001,43005911,2016-2017,2018-2019,S,S,MobileCOM: l'aprenentatge mòbil per a la millora de la comunicació oral,,,,,,
Projecte,1001,43005947,2018-2019,2020-2021,S,S,Escenari de múltiples desafiaments: l'hort,"A2-MET,A3-COM",,"EINF,EPRI",,,43005947_multiplesdesafiamentsalhort.pdf
Projecte,1001,43005972,2019-2020,2021-2022,S,,MUFPS,A1-MET,,"ESO,BATX",,,
Projecte,1001,43006125,2018-2019,2020-2021,S,S,Treball cooperatiu de 1r a 3r ESO,A2-MET,,"ESO,BATX",,,43006125_treballcooperatiu.pdf
Projecte,1001,43006496,2016-2017,2018-2019,S,S,Sostenibilitat i medi ambient,,,,,,
Projecte,1001,43006496,2019-2020,2021-2022,S,,Pràctiques en centres educatius del màster universitari (MUPFS),"A2-ORG,A3-COM",,ESO,,,
Projecte,1001,43006681,2016-2017,2018-2019,S,S,Erasmus + A World of Harmony: Art and Sciencie,,,,,,43006681_erasmus_plus_world_harmony_art_sciencie.pdf
Projecte,1001,43006691,2019-2020,2021-2022,S,,Coneguem el Priorat,"A1-MET,A2-ORG,A3-COM",,"ESO,BATX,CFP",,,
Projecte,1001,43006940,2019-2020,2021-2022,S,,Curs de bones pràctiques: la nostra comunitat de pràctica.,A1-MET,,EOI,,,
Projecte,1001,43007087,2016-2017,2018-2019,S,S,Cooperativa ecològica,,,,,,
Projecte,1001,43007087,2019-2020,2021-2022,S,,Programa d'Innovacio de pràctiques del MUFPS,"A1-MET,A3-COM",,ESO,,,
Projecte,1001,43007105,2019-2020,2021-2022,S,,"Veig, penso, em pregunto",A1-MET,,"EINF,EPRI",,,
Projecte,1001,43007129,2019-2020,2021-2022,S,,Programa d’innovació pedagògica de pràctiques en centres educatius del MUFPS,"A1-MET,A2-ORG,A3-COM",,"ESO,BATX",,,
Projecte,1001,43007221,2019-2020,2021-2022,S,,"Treball per Projectes. Exemple ""100 gavines"".","A1-MET,A3-COM",,ESO,,,
Projecte,1001,43007257,2019-2020,2021-2022,S,,MUFPS,"A1-MET,A2-ORG,A3-COM",,"ESO,BATX",,,
Projecte,1001,43007580,2019-2020,2021-2022,S,,MUFPS,"A1-MET,A3-COM",,"ESO,BATX",,,
Projecte,1001,43008389,2016-2017,2018-2019,S,S,Espais d'aprenentatge: per un model competencial i inclusiu,,,,,,43008389_espais_aprenentatge_model_competencial_inclusiu.pdf
Projecte,1001,43008390,2016-2017,2018-2019,S,S,Cotutoria,,,,,,
Projecte,1001,43008407,2019-2020,2021-2022,S,,Un Museu a l'Aula (UMA),"A1-MET,A2-ORG,A3-COM",,"ESO,BATX",,,
Projecte,1001,43008456,2019-2020,2021-2022,S,,Descobrim el nostre entorn,"A1-MET,A3-COM",,ESO,,,
Projecte,1001,43008535,2016-2017,2018-2019,S,S,Juguem als escacs (els escacs a l'escola),,,,,,
Projecte,1001,43009023,2016-2017,2018-2019,S,S,Apadrinem el nostre patrimoni,,,,,,
Projecte,1001,43009072,2018-2019,2020-2021,S,S,Transformem la nostra ZER,"A1-ORG,A2-MET,A3-COM",,"EINF,EPRI",,,03009072_transformalanostrazer.pdf
Projecte,1001,43009618,2018-2019,2020-2021,S,S,Escola inclusiva com a motor d'inclusió social,"A1-ORG,A2-MET,A3-COM",,"EINF,EPRI",,,43009618_escolainclusivacomamotordinclusiosocial.pdf
Projecte,1001,43009898,2016-2017,2018-2019,S,S,Implantació de canvis metodològics i organizatius per a la millora educativa,,,,,,
Projecte,1001,43010505,2018-2019,2020-2021,S,S,Escacs i Vitxeta,A2-MET,,"EINF,EPRI",,,43010505_escacivixeta.pdf
Projecte,1001,43010581,2016-2017,2018-2019,S,S,Sistema Amara Berri,,,,,,43010581_sistema_amara_berri.pdf
